date,player,team,opp,market,line,book,over_price,under_price,proj_lambda,p_over,side,ev,chosen_prob,source
2026-01-27,Nikita Tolopilo,VAN,SJS,SAVES,30.5,,,,27.0,0.327225,Under,,0.672775,nolines
2026-01-27,Daniil Tarasov,FLA,UTA,SAVES,30.5,,,,27.0,0.328758,Under,,0.671242,nolines
2026-01-27,Sergei Bobrovsky,FLA,UTA,SAVES,30.5,,,,27.0,0.328758,Under,,0.671242,nolines
2026-01-27,Jacob Markstrom,NJD,WPG,SAVES,30.5,,,,27.0,0.3293,Under,,0.6707000000000001,nolines
2026-01-27,Jake Allen,NJD,WPG,SAVES,30.5,,,,27.0,0.3293,Under,,0.6707000000000001,nolines
2026-01-27,Connor Hellebuyck,WPG,NJD,SAVES,30.5,,,,27.0,0.329387,Under,,0.670613,nolines
2026-01-27,Eric Comrie,WPG,NJD,SAVES,30.5,,,,27.0,0.329387,Under,,0.670613,nolines
2026-01-27,Alex Lyon,BUF,TOR,SAVES,28.5,,,,27.0,0.343856,Under,,0.6561440000000001,nolines
2026-01-27,Colten Ellis,BUF,TOR,SAVES,28.5,,,,27.0,0.343856,Under,,0.6561440000000001,nolines
2026-01-27,Ukko-Pekka Luukkonen,BUF,TOR,SAVES,28.5,,,,27.0,0.343856,Under,,0.6561440000000001,nolines
2026-01-27,Adin Hill,VGK,MTL,SAVES,28.5,,,,27.0,0.344166,Under,,0.655834,nolines
2026-01-27,Carter Hart,VGK,MTL,SAVES,28.5,,,,27.0,0.344166,Under,,0.655834,nolines
2026-01-27,Akira Schmid,VGK,MTL,SAVES,28.5,,,,27.0,0.344166,Under,,0.655834,nolines
2026-01-27,Anthony Stolarz,TOR,BUF,SAVES,28.5,,,,27.0,0.344569,Under,,0.655431,nolines
2026-01-27,Joseph Woll,TOR,BUF,SAVES,28.5,,,,27.0,0.344569,Under,,0.655431,nolines
2026-01-27,Matt Murray,SEA,WSH,SAVES,28.5,,,,27.0,0.345734,Under,,0.654266,nolines
2026-01-27,Joey Daccord,SEA,WSH,SAVES,28.5,,,,27.0,0.345734,Under,,0.654266,nolines
2026-01-27,Philipp Grubauer,SEA,WSH,SAVES,28.5,,,,27.0,0.345734,Under,,0.654266,nolines
2026-01-27,Darcy Kuemper,LAK,DET,SAVES,28.5,,,,27.0,0.346253,Under,,0.6537470000000001,nolines
2026-01-27,Anton Forsberg,LAK,DET,SAVES,28.5,,,,27.0,0.346253,Under,,0.6537470000000001,nolines
2026-01-27,Cam Talbot,DET,LAK,SAVES,28.5,,,,27.0,0.346952,Under,,0.6530480000000001,nolines
2026-01-27,John Gibson,DET,LAK,SAVES,28.5,,,,27.0,0.346952,Under,,0.6530480000000001,nolines
2026-01-27,Arvid Soderblom,CHI,MIN,SAVES,28.5,,,,27.0,0.347081,Under,,0.652919,nolines
2026-01-27,Spencer Knight,CHI,MIN,SAVES,28.5,,,,27.0,0.347081,Under,,0.652919,nolines
2026-01-27,Jordan Binnington,STL,DAL,SAVES,28.5,,,,27.0,0.347317,Under,,0.652683,nolines
2026-01-27,Joel Hofer,STL,DAL,SAVES,28.5,,,,27.0,0.347317,Under,,0.652683,nolines
2026-01-27,Samuel Montembeault,MTL,VGK,SAVES,28.5,,,,27.0,0.34765,Under,,0.65235,nolines
2026-01-27,Jakub Dobes,MTL,VGK,SAVES,28.5,,,,27.0,0.34765,Under,,0.65235,nolines
2026-01-27,Charlie Lindgren,WSH,SEA,SAVES,28.5,,,,27.0,0.347782,Under,,0.652218,nolines
2026-01-27,Logan Thompson,WSH,SEA,SAVES,28.5,,,,27.0,0.347782,Under,,0.652218,nolines
2026-01-27,Jake Oettinger,DAL,STL,SAVES,28.5,,,,27.0,0.348091,Under,,0.6519090000000001,nolines
2026-01-27,Casey DeSmith,DAL,STL,SAVES,28.5,,,,27.0,0.348091,Under,,0.6519090000000001,nolines
2026-01-27,Juuse Saros,NSH,BOS,SAVES,28.5,,,,27.0,0.348126,Under,,0.6518740000000001,nolines
2026-01-27,Justus Annunen,NSH,BOS,SAVES,28.5,,,,27.0,0.348126,Under,,0.6518740000000001,nolines
2026-01-27,Joonas Korpisalo,BOS,NSH,SAVES,28.5,,,,27.0,0.348683,Under,,0.6513169999999999,nolines
2026-01-27,Jeremy Swayman,BOS,NSH,SAVES,28.5,,,,27.0,0.348683,Under,,0.6513169999999999,nolines
2026-01-27,Vitek Vanecek,UTA,FLA,SAVES,28.5,,,,27.0,0.350708,Under,,0.649292,nolines
2026-01-27,Karel Vejmelka,UTA,FLA,SAVES,28.5,,,,27.0,0.350708,Under,,0.649292,nolines
2026-01-27,Filip Gustavsson,MIN,CHI,SAVES,28.5,,,,27.0,0.351266,Under,,0.6487339999999999,nolines
2026-01-27,Jesper Wallstedt,MIN,CHI,SAVES,28.5,,,,27.0,0.351266,Under,,0.6487339999999999,nolines
2026-01-27,Alex Nedeljkovic,SJS,VAN,SAVES,28.5,,,,27.0,0.351838,Under,,0.648162,nolines
2026-01-27,Yaroslav Askarov,SJS,VAN,SAVES,28.5,,,,27.0,0.351838,Under,,0.648162,nolines
2026-01-27,Nikita Tolopilo,VAN,SJS,SAVES,28.5,,,,27.0,0.351967,Under,,0.6480330000000001,nolines
2026-01-27,Kevin Lankinen,VAN,SJS,SAVES,28.5,,,,27.0,0.351967,Under,,0.6480330000000001,nolines
2026-01-27,Thatcher Demko,VAN,SJS,SAVES,28.5,,,,27.0,0.351967,Under,,0.6480330000000001,nolines
2026-01-27,Daniil Tarasov,FLA,UTA,SAVES,28.5,,,,27.0,0.353047,Under,,0.646953,nolines
2026-01-27,Sergei Bobrovsky,FLA,UTA,SAVES,28.5,,,,27.0,0.353047,Under,,0.646953,nolines
2026-01-27,Jake Allen,NJD,WPG,SAVES,28.5,,,,27.0,0.353489,Under,,0.6465110000000001,nolines
2026-01-27,Jacob Markstrom,NJD,WPG,SAVES,28.5,,,,27.0,0.353489,Under,,0.6465110000000001,nolines
2026-01-27,Eric Comrie,WPG,NJD,SAVES,28.5,,,,27.0,0.353576,Under,,0.646424,nolines
2026-01-27,Connor Hellebuyck,WPG,NJD,SAVES,28.5,,,,27.0,0.353576,Under,,0.646424,nolines
2026-01-27,Carter Hart,VGK,MTL,SAVES,26.5,,,,27.0,0.370359,Under,,0.629641,nolines
2026-01-27,Adin Hill,VGK,MTL,SAVES,26.5,,,,27.0,0.370359,Under,,0.629641,nolines
2026-01-27,Akira Schmid,VGK,MTL,SAVES,26.5,,,,27.0,0.370359,Under,,0.629641,nolines
2026-01-27,Alex Lyon,BUF,TOR,SAVES,26.5,,,,27.0,0.370828,Under,,0.6291720000000001,nolines
2026-01-27,Colten Ellis,BUF,TOR,SAVES,26.5,,,,27.0,0.370828,Under,,0.6291720000000001,nolines
2026-01-27,Ukko-Pekka Luukkonen,BUF,TOR,SAVES,26.5,,,,27.0,0.370828,Under,,0.6291720000000001,nolines
2026-01-27,Joseph Woll,TOR,BUF,SAVES,26.5,,,,27.0,0.371542,Under,,0.628458,nolines
2026-01-27,Anthony Stolarz,TOR,BUF,SAVES,26.5,,,,27.0,0.371542,Under,,0.628458,nolines
2026-01-27,Darcy Kuemper,LAK,DET,SAVES,26.5,,,,27.0,0.372483,Under,,0.627517,nolines
2026-01-27,Anton Forsberg,LAK,DET,SAVES,26.5,,,,27.0,0.372483,Under,,0.627517,nolines
2026-01-27,Joey Daccord,SEA,WSH,SAVES,26.5,,,,27.0,0.372608,Under,,0.627392,nolines
2026-01-27,Philipp Grubauer,SEA,WSH,SAVES,26.5,,,,27.0,0.372608,Under,,0.627392,nolines
2026-01-27,Matt Murray,SEA,WSH,SAVES,26.5,,,,27.0,0.372608,Under,,0.627392,nolines
2026-01-27,Cam Talbot,DET,LAK,SAVES,26.5,,,,27.0,0.373185,Under,,0.626815,nolines
2026-01-27,John Gibson,DET,LAK,SAVES,26.5,,,,27.0,0.373185,Under,,0.626815,nolines
2026-01-27,Spencer Knight,CHI,MIN,SAVES,26.5,,,,27.0,0.373375,Under,,0.626625,nolines
2026-01-27,Arvid Soderblom,CHI,MIN,SAVES,26.5,,,,27.0,0.373375,Under,,0.626625,nolines
2026-01-27,Jordan Binnington,STL,DAL,SAVES,26.5,,,,27.0,0.373645,Under,,0.626355,nolines
2026-01-27,Joel Hofer,STL,DAL,SAVES,26.5,,,,27.0,0.373645,Under,,0.626355,nolines
2026-01-27,Jakub Dobes,MTL,VGK,SAVES,26.5,,,,27.0,0.373859,Under,,0.6261410000000001,nolines
2026-01-27,Samuel Montembeault,MTL,VGK,SAVES,26.5,,,,27.0,0.373859,Under,,0.6261410000000001,nolines
2026-01-27,Juuse Saros,NSH,BOS,SAVES,26.5,,,,27.0,0.374316,Under,,0.625684,nolines
2026-01-27,Justus Annunen,NSH,BOS,SAVES,26.5,,,,27.0,0.374316,Under,,0.625684,nolines
2026-01-27,Jake Oettinger,DAL,STL,SAVES,26.5,,,,27.0,0.374418,Under,,0.6255820000000001,nolines
2026-01-27,Casey DeSmith,DAL,STL,SAVES,26.5,,,,27.0,0.374418,Under,,0.6255820000000001,nolines
2026-01-27,Charlie Lindgren,WSH,SEA,SAVES,26.5,,,,27.0,0.374652,Under,,0.625348,nolines
2026-01-27,Logan Thompson,WSH,SEA,SAVES,26.5,,,,27.0,0.374652,Under,,0.625348,nolines
2026-01-27,Joonas Korpisalo,BOS,NSH,SAVES,26.5,,,,27.0,0.374876,Under,,0.625124,nolines
2026-01-27,Jeremy Swayman,BOS,NSH,SAVES,26.5,,,,27.0,0.374876,Under,,0.625124,nolines
2026-01-27,Karel Vejmelka,UTA,FLA,SAVES,26.5,,,,27.0,0.376876,Under,,0.623124,nolines
2026-01-27,Vitek Vanecek,UTA,FLA,SAVES,26.5,,,,27.0,0.376876,Under,,0.623124,nolines
2026-01-27,Filip Gustavsson,MIN,CHI,SAVES,26.5,,,,27.0,0.377554,Under,,0.622446,nolines
2026-01-27,Jesper Wallstedt,MIN,CHI,SAVES,26.5,,,,27.0,0.377554,Under,,0.622446,nolines
2026-01-27,Alex Nedeljkovic,SJS,VAN,SAVES,26.5,,,,27.0,0.378457,Under,,0.621543,nolines
2026-01-27,Yaroslav Askarov,SJS,VAN,SAVES,26.5,,,,27.0,0.378457,Under,,0.621543,nolines
2026-01-27,Nikita Tolopilo,VAN,SJS,SAVES,26.5,,,,27.0,0.378586,Under,,0.621414,nolines
2026-01-27,Kevin Lankinen,VAN,SJS,SAVES,26.5,,,,27.0,0.378586,Under,,0.621414,nolines
2026-01-27,Thatcher Demko,VAN,SJS,SAVES,26.5,,,,27.0,0.378586,Under,,0.621414,nolines
2026-01-27,Daniil Tarasov,FLA,UTA,SAVES,26.5,,,,27.0,0.379225,Under,,0.6207750000000001,nolines
2026-01-27,Sergei Bobrovsky,FLA,UTA,SAVES,26.5,,,,27.0,0.379225,Under,,0.6207750000000001,nolines
2026-01-27,Jacob Markstrom,NJD,WPG,SAVES,26.5,,,,27.0,0.379334,Under,,0.6206659999999999,nolines
2026-01-27,Jake Allen,NJD,WPG,SAVES,26.5,,,,27.0,0.379334,Under,,0.6206659999999999,nolines
2026-01-27,Connor Hellebuyck,WPG,NJD,SAVES,26.5,,,,27.0,0.379421,Under,,0.620579,nolines
2026-01-27,Eric Comrie,WPG,NJD,SAVES,26.5,,,,27.0,0.379421,Under,,0.620579,nolines
2026-01-27,Carter Hart,VGK,MTL,SAVES,24.5,,,,27.0,0.398631,Under,,0.601369,nolines
2026-01-27,Adin Hill,VGK,MTL,SAVES,24.5,,,,27.0,0.398631,Under,,0.601369,nolines
2026-01-27,Akira Schmid,VGK,MTL,SAVES,24.5,,,,27.0,0.398631,Under,,0.601369,nolines
2026-01-27,Ukko-Pekka Luukkonen,BUF,TOR,SAVES,24.5,,,,27.0,0.399758,Under,,0.6002419999999999,nolines
2026-01-27,Colten Ellis,BUF,TOR,SAVES,24.5,,,,27.0,0.399758,Under,,0.6002419999999999,nolines
2026-01-27,Alex Lyon,BUF,TOR,SAVES,24.5,,,,27.0,0.399758,Under,,0.6002419999999999,nolines
